posting_id,company_id,source,title,sector,body_len,skills,annual_from,annual_to,employment,education,location,keyword,flags,collected_at,judged_at,title_has_ai,verdict,actual_role,fit_score,reason,track,odds,appeal,caution,region,is_offtrack
29ce4ae2df,company_091cdc02,saramin,[신입/경력] 업무 자동화(RPA) 및 시스템 운영 담당자 채용,"딥러닝 , 기계설비 수정일 26/07/10",1392,,0,0,정규직,학력무관,경남 창원시,RPA,AI개발성격,2026-07-17,2026-07-15,True,검토,업무 자동화(RPA) 및 시스템 운영 담당 — 본문 상세 없음. RPA '개발'인지 '운영'인지 불명,6,"직함(업무 자동화·시스템 운영)은 업무자동화/AX 트랙 정중앙이고 경력무관·학력무관·연봉 3,600만원으로 진입 조건이 이례적으로 열려 있다. 다만 고용24 연계 공고라 업무 내용이 전혀 없고, 회사 업종이 '상용 인력 공급 및 인사관리 서비스업'이라 파견 투입일 가능성이 있으며 태그가 #IT개발·데이터·#딥러닝이라 RPA 개발직일 위험도 있다.",업무자동화/AX,학력무관·경력무관·연봉 명시 — 조건상 서류 통과 가능성이 높은 편. 다만 창원 근무,"반복업무를 실제로 없앤 사례(9채널 데이터 수집 무인화, SNS 발송 자동화) → RPA 운영 담당의 핵심 역량 그대로","본문 직무 상세 미확보, 경남 창원 근무(수도권 아님), 인력공급업체라 파견 투입 가능성, RPA 개발 성격이면 트랙밖으로 재판정 필요",경남,False
da8721a0c4,company_25279a88,saramin,데이터로 움직이고 세계를 잇는 CRM 마케터,"CRM마케팅 , 헤드헌팅",2059,,2,0,정규직,초대졸,서울 서초구,마케팅 데이터,대졸요구|경력2년+요구,2026-07-20,2026-07-20,False,부적합,"CRM 마케터 — 고객 대상 캠페인 운영 (헤드헌팅 공고, 업무 상세 미공개)",3,"CRM 운영 자동화가 실체라면 헤지 트랙 후보지만, 헤드헌팅 공고라 본문에 업무·기술 스택이 전혀 없어 '캠페인을 돌리는 자리'인지 'CRM 자동화를 만드는 자리'인지 구분할 근거가 없다. 경력 2년+ 게이트가 있어 보수적으로 부적합 처리한다.",트랙밖,"경력 2년+ 요구로 신입 서류컷, 대졸(2,3년제) 요구도 겹침",,대졸요구 · 경력2년+요구 · 실제 기업·업무 미공개(본문 사실상 미확보),서울,True
adab4f03d8,company_25279a88,saramin,데이터로 매출을 설계하는 온라인 마케팅,"온라인마케팅 , 퍼포먼스마케팅 , 헤드헌팅",1625,,2,0,정규직,대졸,서울 서초구,마케팅 데이터,대졸요구|경력2년+요구,2026-07-20,2026-07-20,False,부적합,온라인·퍼포먼스 마케팅 실행직 (헤드헌팅 공고),2,고용 알선업(헤드헌팅) 공고로 본문에 업무 상세가 없고 태그가 '온라인마케팅·퍼포먼스마케팅'뿐이다. 제목의 '데이터로'는 수사이고 실체는 광고 운영 실행직이다. 경력 2년 이상 + 대졸 4년제 게이트도 겹친다.,트랙밖,경력 2년+ 및 대졸 요구로 신입·고졸 서류컷,,대졸요구 · 경력2년+요구 · 헤드헌팅 공고로 실제 기업·업무 미공개,서울,True
7ba0fd754d,company_9e26a54a,saramin,커머스 기반 마케팅 플랫폼 스타트업 - 광고 운영 매니저,"광고마케팅 , 퍼포먼스마케팅 , AE(광고기획자) , CRM마케팅 , 광고주관리 외 수정일 26/07/17",1779,,1,0,정규직,대졸,서울 강남구,커머스 운영,대졸요구|경력1년+요구,2026-07-17,2026-07-16,False,검토,커머스 마케팅 플랫폼 광고 운영 매니저 — 퍼포먼스·ROAS·광고주 관리,5,"태그(퍼포먼스마케팅·CRM마케팅·ROAS·광고주관리)로 볼 때 광고 운영·성과 관리가 본질이라 이용진 공헌이익·손익분기 ROAS 게이트 경험과 매칭된다. 다만 대졸(4년제)+경력 1~5년 게이트, 본문 실질 미확보, 이 회사 공고 288건 대량채용 성격이 리스크.",Growth/Marketing Ops,"대졸+경력1년+ · 대량채용 — 서류 리스크, ROAS 어필로 승부",공헌이익·손익분기 ROAS 의사결정 게이트 도입 + 9채널 광고 데이터 정합 → 광고 운영·성과 관리에 직결,대졸요구 · 경력1~5년 · 288건 대량채용 · 본문 실질 미확보,서울,False
8f1a4a6f8c,company_331db380,saramin,산업용 AI·강화학습 기반 자율공정 제어 엔지니어 채용,"SE(시스템엔지니어) , 데이터엔지니어 , AI(인공지능) , 빅데이터 , Python 외",2724,,0,0,정규직,대졸,인천전체,AI 엔지니어,대졸요구|개발자수준요구|AI개발성격,2026-07-20,2026-07-20,True,부적합,제조 공정 제어용 강화학습 모델 개발 엔지니어,3,"제목의 '자율공정 제어'와 우대사항 '제조 공정 데이터 분석', 'Edge 디바이스 배포'가 보여주듯 공장 자동화 도메인이다. 자격요건에 'ML 모델 개발·검증 경험'이 필수로 들어가 모델 개발 트랙이기도 하다. persona 배제 두 항목(공장 자동화·ML 엔지니어)에 동시에 해당한다.",트랙밖,대졸 4년제 + 경력 3년+ 병기 — 고졸 신입 승산 낮음,,공장 공정 제어 도메인 · ML 모델 개발 필수 · 대졸요구,인천전체,True
0b574a0e2d,company_5f52a834,saramin,콘텐츠 표준화·B2G 사업운영 담당자 모집 [천안],"경영기획 , 교재제작·출판 수정일 26/07/12",1975,,0,0,계약직,학력무관,충남 천안시,콘텐츠 운영,,2026-07-16,2026-07-16,False,검토,콘텐츠 표준화·B2G 사업운영 담당(계약직) — 표준화·프로세스 성격 가능,5,'콘텐츠 표준화'·'사업운영'이라는 표현에 프로세스 정리·운영 성격이 있어 접점 여지가 있으나 본문이 빈약해 실체 불명확. 계약직 3개월·정규직 전환. 학력무관·신입 가능. 애매해 검토로 둔다.,업무자동화/AX,학력무관·신입 가능으로 학력 게이트 없음. 다만 계약직·지방이라 매력 조정 필요,"콘텐츠·데이터 표준화·정규화, 운영 프로세스 개선 경험 → '표준화' 직무면 접점","계약직 3개월, 천안 근무, 본문 구체성 낮아 직무 실체 불명확",충남,False
565c1622dc,company_dad0f198,saramin,[소다라이브] 생성형 AI 콘텐츠 크리에이터 모집,"크리에이터 , AI(인공지능) , AD(아트디렉터) , 컨텐츠제공 , 인터넷방송",2878,,0,0,정규직,학력무관,서울 강남구,생성형 AI,개발자수준요구,2026-07-20,2026-07-20,True,부적합,생성형 AI 영상·이미지 제작 크리에이터 — 콘텐츠 생산직이지 시스템 구축 아님,3,"자격요건이 Seedance·Kling·Nanobanana 이해, Photoshop·프리미어·애프터이펙트 편집, ComfyUI 노드 워크플로우로 전부 '제작 툴 숙련'이다. 시스템·데이터·자동화 구축 요소가 0이고 '수위 높은 콘텐츠 제작 거부감 없는 분'까지 명시돼 브랜드(AI Automation Engineer)와 정면 배치된다. persona §배제 '이름만 AI 단순직'에 해당.",트랙밖,"학력무관·신입 가능이라 서류는 열리지만, 생성형 AI 콘텐츠 포트폴리오 의무 제출이라 사진·영상 자산으로만 승부하게 되어 브랜드가 크리에이터로 굳는다.",,콘텐츠 제작직 — 오래 있으면 AI Automation Engineer 서사가 크리에이터로 덮인다. 수위 높은 콘텐츠 제작 요구.,서울,True
5ab71a1587,company_dad0f198,saramin,[보이스온] AI 보이스(한국어 TTS 모델) 엔지니어 모집,"AI(인공지능) , 딥러닝 , 모델링 , 음성인식 , NLP(자연어처리) 외",2926,,2,0,정규직,대졸,서울 강남구,AI 엔지니어,대졸요구|경력2년+요구|개발자수준요구|AI개발성격|학위게이트,2026-07-20,2026-07-20,True,부적합,한국어 TTS 딥러닝 모델 연구·개발 엔지니어,2,"자격요건이 'AI, 딥러닝 알고리즘을 이해할 수 있는 수준의 수학적 능력 및 모델링 능력', '음성 및 오디오 신호 처리'다. 우대사항 첫 줄이 '유관 전공 석사 이상의 학위 보유 혹은 관련 논문 제출 경험'으로 persona의 학위·논문 게이트에 정확히 걸린다.",트랙밖,석사·논문 우대 + 대졸 4년제 + 경력 2년+ — 승산 없음,,학위·논문 게이트 · 음성 모델 연구 트랙 · 대졸요구 · 경력 2년+ 요구,서울,True
a53fa1a238,company_15334797,saramin,"[피부과 본사] 기획실 마케팅기획팀 모집 (신입가능, 최고대우)","광고기획 , 검색광고 , 광고캠페인 , 광고마케팅 , 배너광고 외",2453,,0,0,정규직,대졸,서울 강남구,광고 데이터,대졸요구,2026-07-17,2026-07-16,False,검토,피부과 본사 마케팅기획 — 신입가능(업무 상세 미확보),6,기획실 마케팅기획팀 신입 가능 채용. 피부과 본사(뷰티 인접 도메인)로 이용진 커머스·마케팅 데이터 경험과 연결 여지가 있다. 다만 본문에 구체 업무가 거의 없고 대졸(4년제) 요구라 검토.,Growth/Marketing Ops,대졸 4년제 요구 — 고졸 서류컷 위험. 신입가능·소규모라 포트폴리오로 승부 여지,광고·매출 데이터 운영·마케팅 오퍼레이션 자동화·ROAS 의사결정 게이트,대졸요구·본문에 마케팅기획 세부 업무 미확보·소규모(9명),서울,False
6964e283a7,company_0b5850b5,saramin,[경력/정규직] 피터씨마켓 마케팅 관리자 채용,"영업MD , 마케팅기획 , 마케팅전략 , 광고마케팅 , 기업홍보 외 수정일 26/07/14",2689,,0,0,정규직,대졸,대구전체,이커머스 운영기획,대졸요구,2026-07-17,2026-07-16,False,검토,수산물·식품 이커머스 마케팅 관리자 — 이커머스 데이터·성과 기반 퍼포먼스 마케팅,5,"우대에 '이커머스 데이터 및 성과 기반 퍼포먼스 마케팅 경험'이 있어 데이터 기반 마케팅 신호가 약하게 잡힌다. 다만 5인 소규모라 역할과다 우려, 관리자 채용이라 신입엔 부담.",Growth/Marketing Ops,대졸(4년제) 요구·마케팅 관리자 채용 — 고졸·신입 서류컷 위험. 광고·매출 데이터 자동화 실무로 포트폴리오 승부는 가능,9채널 광고·매출 데이터 무인 수집·대시보드로 퍼포먼스 데이터를 직접 다뤄본 경험,대졸요구·5인 소규모 역할과다·관리자급 채용,대구전체,False
96b122f8d8,company_991f6667,saramin,[주식회사 리봇] AI 시스템 현장엔지니어 모집,"필드엔지니어 , 소프트웨어개발",2150,,0,0,정규직,학력무관,인천 연수구,AI 엔지니어,개발자수준요구,2026-07-20,2026-07-20,True,부적합,자동화·비전 검사 설비 현장 설치·유지보수 엔지니어,2,"자격요건이 '운전면허 필수(전국 출장 상시)', '전기/전자/기계/제어 관련 전공 또는 동등 경력', '신체 활동 및 현장 작업에 무리 없으신 분'이다. 우대사항도 CAD·PLC 통신·산업용 카메라로 공장 설비 현장직이다. persona 배제(공장 자동화)에 정면 해당한다.",트랙밖,학력무관이나 전기·기계 전공 및 현장 작업 요건이 실질 게이트,,전국 상시 출장 · 현장 설치·정비 육체 업무 · PLC·CAD 요구,인천,True
8b7d63b97c,company_b3f1f24b,saramin,IBM 생성형 AI 솔루션 엔지니어 (2년 이상),"기술지원 , SE(시스템엔지니어) , SI·시스템통합 , SM",1806,,2,0,정규직,대졸,경기 과천시,생성형 AI,대졸요구|경력2년+요구,2026-07-20,2026-07-20,True,검토,IBM 생성형 AI 솔루션 엔지니어(헤드헌팅 대행 공고) — SE 성격,5,"솔루션 엔지니어는 persona 트랙1(AI 솔루션·SE)에 들어가는 직무지만, 본문에 업무·자격요건이 없고 태그가 '기술지원·SE(시스템엔지니어)'라 실체가 인프라 기술지원 쪽일 가능성이 있다. 컨설팅사 대행 공고(다른 공고 77건)라 조건이 실제 채용사 기준으로 다시 걸러진다.",AI 에이전트/LLM 앱,대졸+경력 2년 이중 게이트 + 대기업 벤더 포지션 — 고졸·신입 승산 낮음.,다국어 CS봇·9채널 데이터 파이프라인을 고객 요구에서 출발해 설계·검증·운영한 경험 — 솔루션 엔지니어의 핵심인 '요구사항을 동작하는 시스템으로 번역'에 대응.,JD 미확보(본문에 업무 기재 없음) · 헤드헌팅 대행 공고 · 대졸요구 · 경력2년+요구.,경기,False
91b65ef058,company_4c0695d4,saramin,커머스/유통 CS 운영 담당자(발주·정산) 구인 채용 공고,"쇼핑몰 , 고객관리 , CS관리 , 상담원 , CS 외",2261,,2,0,정규직,학력무관,서울 성북구,커머스 운영,경력2년+요구,2026-07-17,2026-07-15,False,검토,"커머스 CS 운영 + 발주·정산 실무 — 직무 상세 미기재, CS 응대 비중이 커 보임",4,제목상 CS 운영이 앞서고 발주·정산이 뒤따르는 구조라 응대 업무 중심으로 보인다. 본문에 자격요건이 전혀 없고 경력 2년 이상이 요구된다. 발주·정산 데이터는 접점이 있으나 근거가 부족하다.,이커머스 데이터운영,학력무관은 유리하나 경력 2년 이상 요구 → 신입 서류컷 위험,다국어 CS봇 구축 + 정산 데이터 자동 수집 → CS와 발주·정산 양쪽을 자동화해본 드문 조합,경력2년+요구 · 직무 상세 미기재 · CS 응대 중심이면 성장 여지 제한,서울,False
00f8532d73,company_6d870339,saramin,유튜브 채널 운영 및 콘텐츠 기획·제작 PD 채용 공고,"콘텐츠기획 , 마케팅 , 유튜브 , 미디어 수정일 26/07/12",2391,,0,0,계약직,초대졸,서울 중구,운영 기획,대졸요구,2026-07-17,2026-07-16,False,부적합,"유튜브 채널 운영·영상 기획·제작 PD(방송사·케이블, 계약직 5개월)",3,"SBS PD 밑에서 배우는 유튜브 콘텐츠 제작 PD. Premiere Pro 편집 우대. 영상 제작 직무라 persona 자산과 무관. 계약직 5개월·대졸(2,3년제)·마감 임박(D-2).",트랙밖,"계약직·대졸요구·마감 임박, 영상 제작 실적 요구로 승산 낮음",,영상 제작 PD 직무·계약직 5개월·대졸요구·마감 2026-07-17 임박,서울,True
3d3208b8fa,company_77b2018e,saramin,[신입/경력] 온라인 쇼핑몰 운영관리(포토샵 가능자) MD채용,"마케팅전략 , 디지털마케팅 , 온라인마케팅 , 광고마케팅 , 광고캠페인 외",3090,,0,0,정규직,학력무관,서울 광진구,그로스,,2026-07-17,2026-07-15,False,지원권장,"온라인 쇼핑몰 운영관리 MD — 상품 등록·판매 데이터 관리, 엑셀 고급·통계분석 요구",7,"자격요건에 '통계분석 능숙자·컴퓨터활용능력 우수·문서작성 우수자·엑셀 고급능력자'가 명시돼 있다. 페르소나의 좋은 신호(Excel·스프레드시트·데이터 취합)와 정면으로 맞고, 학력무관·신입 가능·특성화고 우대까지 붙어 승산 구조가 유리하다.",이커머스 데이터운영,학력무관 + 신입 가능 + 특성화고 우대 = 고졸에게 오히려 유리한 구조. 연봉 3000 명시로 조건도 투명하다.,스마트스토어·쿠팡 등 채널 매출 데이터를 스프레드시트·SQL로 취합·정합 검증하고 대시보드로 자동화한 경험 → '엑셀 고급·통계분석' 요건의 상위 호환,포토샵 능숙자 우대 — 상세페이지 이미지 작업이 섞일 수 있다. 마감이 07/17로 임박.,서울,False
89521edd60,company_9fa88d56,saramin,[AI Agent 스타트업] 그로스 마케터,"콘텐츠기획 , 광고마케팅 , 디지털마케팅 , 콘텐츠마케팅 , 퍼포먼스마케팅 외 수정일 26/07/16",2559,,1,0,정규직,초대졸,서울 강남구,AI 에이전트,대졸요구|경력1년+요구,2026-07-20,2026-07-20,True,부적합,그로스 마케터 — 퍼포먼스·콘텐츠 마케팅 실행직,2,"회사는 AI Agent 스타트업이지만 채용 직무는 그로스 마케터다. 관련 태그가 '#마케팅·홍보·조사 #광고마케팅 #퍼포먼스마케팅 #콘텐츠마케팅 #콘텐츠기획 #디지털마케팅'으로 전부 마케팅 실행 계열이고, 데이터·자동화·시스템 구축 신호가 없다. 배제 대상 '순수 마케팅 실행직'에 해당 — 오래 있으면 마케터로 굳어 브랜드를 깎는다.",트랙밖,"대졸(2,3년제) 이상 + 경력 1년 이상 요구. 직무 방향 자체가 어긋나 지원 실익이 없다.",,본문 미확보(기업정보만 수집됨). 회사가 AI Agent 스타트업이라는 점에 끌려 지원하면 마케팅 실행직으로 굳는다.,서울,True
9ccf351b7c,company_731bf861,saramin,AI를 이용한 사내 업무 자동화 · 제조 데이터 분석 담당,"데이터엔지니어 , 머신러닝 , 데이터 사이언티스트 , 기계 수정일 26/07/16",2954,,0,0,정규직,학력무관,경기 안성시,AI 자동화,AI개발성격,2026-07-20,2026-07-20,True,지원권장,"사내 업무 자동화 1호 담당 — AI/LLM 도구 + Python 스크립트로 반복 업무 제거, 제조 데이터 분석 병행",9,"'반복되는 일을 자동화하고 싶다는 문제의식', 'AI/LLM 도구(Claude, ChatGPT 등)를 실제로 써봤고', 'Python 등으로 데이터 처리·자동화 스크립트 작성', '스스로 문제를 정의하고 끝까지 실행'이 자격요건 전부이고, '학력·전공 무관 / 경력무관 · 신입 지원을 환영합니다'가 명시돼 있다. 복리후생에 '1호 담당의 임팩트 — 내가 만든 도구가 회사 전체의 일하는 방식을 바꾸는 경험'까지 적혀 있어 AX 담당 그 자체다. 게이트가 없고 방향이 일치하는 최적 매칭.",업무자동화/AX,학력·전공·경력 전부 무관 명시 — 이 배치에서 서류 승산이 가장 높은 축. 실물 포트폴리오가 곧바로 변별력이 됨,㈜더프레임리스 AX 1인 담당으로 9채널 데이터 무인 수집 + 통합 의사결정 대시보드를 구축해 광고비 정정(집계 1000행 잘림 규명)까지 이어간 사례 — 정확히 '1호 담당'이 하는 일을 이미 완주,경기 안성 근무(통근 거리 확인) · 근무형태에 아르바이트·파트가 함께 표기 — 지원 시 정규직 조건 확인,경기,False
4763952fed,company_6e3f72f9,saramin,서울숲 근무 - 교육 프로그램 운영·마케팅 담당을 찾고 있어요,"SNS마케팅 , 디지털마케팅 , 광고마케팅 , 교육운영 , 교육콘텐츠기획 외 수정일 26/07/12",2648,,0,0,계약직,학력무관,서울 성동구,마케팅 운영,,2026-07-17,2026-07-15,False,검토,교육 프로그램 운영 + SNS 콘텐츠 기획·제작 — 주 4일 계약직(전환 가능),5,"'학력·전공 무관, 신입 지원 가능'을 명시하고 '한글·엑셀·PPT 문서 작성 능력'을 요구해 운영 실무 성격이 있다. 다만 핵심 자격이 'SNS 콘텐츠 기획 및 제작'이고 교육 프로그램 운영이라 데이터·자동화 접점이 얕다.",AI 콘텐츠 Ops,학력·전공 무관·신입 가능 명시 — 서류 통과 가능성 높음,콘텐츠 검수·배포 프로세스 자동화(SNS 공식 API 발송) 경험 → 교육 프로그램 홍보·운영의 반복업무를 줄일 수 있음,계약직 3개월 시작 · 급여 미공개(면접 후 결정) · 소규모 조직이라 역할 폭이 넓을 위험 · 콘텐츠 제작 비중 큼,서울,False
18564eac8f,company_de2d3e2d,saramin,[차밍스애드] 디지털 마케팅 & 뷰티 브랜드 운영 담당자,"블로그마케팅 , SNS마케팅 , 디지털마케팅 , 바이럴마케팅 , 콘텐츠기획 외",2358,,0,0,정규직,학력무관,인천 연수구,마케팅 운영,,2026-07-16,2026-07-16,False,검토,뷰티 브랜드 디지털 마케팅·브랜드 운영 — 이용진 화장품 D2C 도메인과 매칭,6,경력 무관(신입 포함)·학력무관이라 고졸·신입 승산 좋음. 뷰티 브랜드 운영은 화장품 D2C 광고·매출 데이터 경험과 직결. 다만 본문에 자격요건 상세가 없어 단순 SNS 실행일 위험이 남음.,이커머스 데이터운영,신입·학력무관 명시 — 고졸 서류컷 위험 낮음,9채널 화장품 광고·매출 데이터 무인수집·통합 대시보드 → 뷰티 브랜드 운영·데이터에 직결,직무상세 미확보 — 단순 SNS 콘텐츠 실행이면 매칭 약화,인천,False
12caa90383,company_e1ac5c5a,saramin,AI 콘텐츠 PD/크리에이터 채용합니다,"엔터테인먼트 , AI(인공지능) , 크리에이터 , PD/AD/FD , 사운드엔지니어 외",3150,,0,0,정규직,학력무관,서울 강남구,생성형 AI,,2026-07-20,2026-07-20,True,검토,생성형 AI 도구로 영상·이미지 콘텐츠를 제작하는 콘텐츠 PD,5,"학력무관·경력무관·신입 가능이라 진입 장벽이 사실상 없고, '새로운 AI 도구와 워크플로우를 스스로 찾아 익히는 데 거부감 없는 분'은 이용진의 강점이다. 사진작가 경력 + AI 이미지·영상 생성 경험이 연결된다. 다만 하는 일이 콘텐츠 제작 실행이라 AI Automation Engineer 브랜드에서는 3순위 트랙이고, 시스템을 만드는 자리가 아니다.",AI 콘텐츠 Ops,학력무관·경력무관·포트폴리오 제출 전형 — 서류 통과 승산은 이 배치에서 가장 높은 축이다.,"사진 실무 + 생성형 AI 이미지·영상 제작 경험, 콘텐츠 검수·배포 프로세스를 자동화(SNS 공식 API 발송·광고 레퍼런스 수집)해본 이력.",계약직 1년(정규직 전환 가능) 옵션 있음. 직무 실체가 콘텐츠 제작 실행이라 오래 있으면 엔지니어 브랜드와 멀어진다. 포트폴리오 메일 제출 필수.,서울,False
4d3821c707,company_a48f7e21,saramin,(MNCs) 글로벌 이커머스 플랫폼 CX 운영 데이터 분석,"데이터분석가 , 헤드헌팅",2239,,1,0,정규직,초대졸,서울 강남구,데이터 운영,대졸요구|경력1년+요구,2026-07-20,2026-07-20,False,부적합,이커머스 플랫폼 CX(고객경험) 운영 데이터 분석 — CX 운영·리포팅,3,CX 운영 데이터 분석은 persona 'CS/CX 운영·기획(본인 선호 제외)'과 '리포트만 찍는 데이터 분석' 배제에 동시에 걸린다. 이커머스 도메인은 맞지만 하는 일이 CX 지표 운영이라 자동화·시스템 구축이 없다.,트랙밖,"경력 1~8년 + 대졸(2,3년제) 이상 외국계 헤드헌팅 — 고졸·신입 서류 통과 어렵다.",,대졸요구·경력1년+요구 라벨. 본문에 직무 상세 요강 미확보(헤드헌팅 공고).,서울,True
e9f677cf42,company_b651be5c,saramin,AI Product Team Leader,"기술지원 , AI(인공지능) , 데이터엔지니어 , 데이터 사이언티스트 , 금융기관 수정일 26/07/13",2650,,0,0,정규직,학력무관,서울 강남구,AI 에이전트,AI개발성격,2026-07-20,2026-07-20,True,부적합,AI 제품 조직을 매니징하는 팀 리더 — 실무자가 아니라 리더 포지션,3,'AI/ML 기반 제품·서비스를 기획하거나 리딩해 본 분'·'팀을 매니징하며 구성원의 역할과 책임을 명확히 하고 더 높은 성과로 이끌어 본 경험'이 요건이다. 사람인 표기상 '학력무관·신입포함'이지만 본문 실체는 명백한 리더급이다. Agentic AI·LLM 관심은 좋은 신호지만 포지션 자체가 맞지 않는다.,AI 에이전트/LLM 앱,대형 은행 리더 포지션 — 정식 경력 없는 지원자는 서류 통과 사실상 불가,,팀 리더·매니징 경험 요구(라벨상 신입 가능은 표기 오류에 가까움),서울,False
23d2633ca3,company_61d224b0,saramin,대동모빌리티 생산 계약직 채용,"자동화라인 , 재고관리 , 창고관리 , 출고/출하 , 입고/입하 외",2845,,0,0,계약직,고졸,대구 달성군,업무 자동화,,2026-07-16,2026-07-16,False,부적합,"생산 계약직(자동차 조립) — 생산직, 트랙밖",1,"자동차 조립 생산 계약직, 자동차정비·CAD/CAM·조립 경력 우대. 명백한 제조 생산직으로 트랙밖.",트랙밖,생산 계약직이라 부적합.,,"생산 계약직(3개월, 정규직 전환 가능), 조립 생산직.",대구,True
4f61a0a652,company_604b4beb,saramin,[더아이엠씨] AI Agent 엔지니어 채용(신입/경력),"S/W , AI(인공지능) , 딥러닝 , 데이터엔지니어 , 머신러닝 외",3408,,0,0,정규직,대졸,대구 수성구,AI 에이전트,대졸요구|AI개발성격,2026-07-18,2026-07-18,True,검토,AI Agent 엔지니어 — LLM 앱·Python 백엔드 개발,5,"자격요건이 'LLM 기반 Agent 개발(LangChain/LangGraph), 프롬프트 엔지니어링·RAG'로 이용진 방향과 맞으나 'Python 기반 백엔드/API 개발 역량'을 함께 요구하고 대졸(4년제) 필수다. LLM 부분은 어필 가능하나 백엔드+학위 게이트가 리스크라 검토.",AI 에이전트/LLM 앱,"대졸(4년제) 필수·백엔드 개발 역량 요구 → 서류컷 위험, LLM 포트폴리오로 부분 승부.",프롬프트·평가셋·가드레일 설계 + Claude API 실무(LLM 앱 부분 정면),"대졸(4년제) 필수, Python 백엔드/API 개발 역량 요구, 대구 근무",대구,False
969a287d27,company_f0bd3d04,saramin,2026년 제2차 계약직 직원채용 공고,"데이터엔지니어 , 마케팅기획 , 데이터분석가 , 온라인마케팅 , 마케팅전략 외 수정일 26/07/16",4152,,0,0,계약직,학력무관,충남 아산시,마케팅 데이터,AI개발성격,2026-07-20,2026-07-20,False,부적합,지역 콘텐츠진흥원 기간제 계약직 — 사업 운영·행정 지원 추정,3,공공기관 기간제 계약직 통합공고로 본문에 직무 기술이 전혀 없다. 진흥원 계약직은 통상 사업 운영·행정이고 시스템을 만드는 자리가 아니다. 근무지도 충남 천안·아산이라 통근 불가다.,트랙밖,학력무관·신입이라 서류는 열리나 공공 채용은 통상 관련 경력·자격 가점 구조,,기간제 계약직 · 충남 근무 · 홈페이지 지원 · 직무 상세 미확보(사람인 본문에 요강 없음),충남,True
7be88289ed,company_116db5c2,saramin,(주)위스마트에서 응용프로그램 개발자를 찾고 있어요,"앱개발 , SI개발 , 솔루션 , AI(인공지능) , Python 외 수정일 26/07/13",3440,,0,0,정규직,학력무관,서울 송파구,AI 솔루션 개발,개발자수준요구|AI개발성격,2026-07-17,2026-07-15,False,부적합,C#/Unity 3D·CAD API 응용프로그램 개발자,2,자격이 'C# OOP'·'Unity 3D'·'CAD API'·'3D 그래픽스·자료구조'로 3D/CAD 시뮬레이션 순수 개발직이다. 이용진님 자산과 무관.,트랙밖,C#/Unity/CAD 개발 역량 요구 — 서류 통과 불가,,"3D/CAD 개발직, 개발자수준",서울,True
d42a31f668,company_48b2c0c1,saramin,이커머스 플랫폼 운영담당자 (네이버외 브랜드 운영),"소셜커머스 , 온라인MD , 상품관리 , 오픈마켓 , 기획MD 외",3065,,1,0,정규직,초대졸,서울 강남구,커머스 운영,대졸요구|경력1년+요구,2026-07-17,2026-07-15,False,검토,네이버 등 플랫폼 브랜드몰 운영 — 직무 상세 미기재(자격요건은 '해당직무 근무경험' 한 줄),5,복리후생(재택·칼퇴·수평문화)은 좋으나 본문에 업무 내용이 없고 자격요건이 '해당직무 근무경험'뿐이다. 경력 1~3년 + 대졸 요구로 신입 진입 벽이 있다. 네이버 채널 운영은 실무로 다뤄본 영역이라 트랙 안.,이커머스 데이터운영,"대졸(2,3년제) 이상 + 경력 1~3년 → 고졸 신입은 서류컷 위험이 크다. 컴퓨터활용능력 우대라 엑셀·데이터 강점은 살릴 수 있음",네이버·GFA·스마트스토어 등 채널 광고·매출 데이터를 실제로 수집·운영해본 경험 → '해당직무 근무경험'에 준하는 실무로 주장 가능,대졸요구·경력1년+요구 · 직무 상세 미기재 · 수습 2개월,서울,False
495dc2f1cb,company_8905ef5d,saramin,운영지원 (B마트 상품전략),"데이터분석 , 배너광고 , Excel , 전략기획 , 기획 외 수정일 26/07/13",2677,,0,0,계약직,학력무관,서울 송파구,광고 데이터,,2026-07-15,2026-07-15,False,지원권장,"B마트 상품전략 운영지원 — 커머스 운영 데이터, 정면 적합",8,"자격요건이 '커머스 서비스와 운영 기획·프로모션에 대한 관심', '구글 스프레드시트·Excel 활용 능력', '유관 부서 협업'이고 우대사항이 '데이터 분석 역량, SQL'이다. 페르소나의 좋은 신호(데이터 취합·스프레드시트·SQL·유관부서 협업)가 그대로 나열된 자리이며 학력무관·신입 가능이다.",이커머스 데이터운영,학력무관·신입 명시 — 대기업이지만 학력 컷이 없어 포트폴리오로 승산 있음,쿠팡·스마트스토어 포함 9채널 매출·광고 데이터를 스프레드시트·SQL로 통합하고 정합 사고를 잡아낸 경험 → B마트 상품·프로모션 성과 데이터 운영에 직결,계약직 1년(기간제) — 전환 조건 명시 없음 · 자기소개서 문항이 이색적('좋아하는 시·소설·노래·영화 중심 자기소개')이라 준비 필요,서울,False
